country,region,subRegion,year,lifeExp,pop,gdpPercap,dem_rank,basic_rank
Guatemala,Americas,Central America,1972.0,53.738,5149581,4031.408271,Middle of the Road,Middle of the Road
Guatemala,Americas,Central America,1977.0,56.029,5703430,4879.992748,Mildly Autocratic,Autocratic
Guatemala,Americas,Central America,1982.0,58.137,6395630,4820.49479,Strongly Autocratic,Autocratic
Guatemala,Americas,Central America,1987.0,60.782,7326406,4246.485974,Mildly Democratic,Democratic
Guatemala,Americas,Central America,1992.0,63.373,8486949,4439.45084,Mildly Democratic,Democratic
Guatemala,Americas,Central America,1997.0,66.322,9803875,4684.313807,Strongly Democratic,Democratic
Guatemala,Americas,Central America,2002.0,68.978,11178650,4858.347495,Strongly Democratic,Democratic
Guatemala,Americas,Central America,2007.0,70.259,12572928,5186.050003,Strongly Democratic,Democratic
Guinea,Africa,Western Africa,1952.0,33.609,2664249,510.1964923,NA,NA
Guinea,Africa,Western Africa,1957.0,34.558,2876726,576.2670245,NA,NA
Guinea,Africa,Western Africa,1962.0,35.753,3140003,686.3736739,Strongly Autocratic,Autocratic
Guinea,Africa,Western Africa,1967.0,37.197,3451418,708.7595409,Strongly Autocratic,Autocratic
Guinea,Africa,Western Africa,1972.0,38.842,3811387,741.6662307,Strongly Autocratic,Autocratic
Guinea,Africa,Western Africa,1977.0,40.762,4227026,874.6858643,Strongly Autocratic,Autocratic
Guinea,Africa,Western Africa,1982.0,42.891,4710497,857.2503577,Strongly Autocratic,Autocratic
Guinea,Africa,Western Africa,1987.0,45.552,5650262,805.5724718,Strongly Autocratic,Autocratic
Guinea,Africa,Western Africa,1992.0,48.576,6990574,794.3484384,Mildly Autocratic,Autocratic
Guinea,Africa,Western Africa,1997.0,51.455,8048834,869.4497668,Middle of the Road,Middle of the Road
Guinea,Africa,Western Africa,2002.0,53.676,8807818,945.5835837,Middle of the Road,Middle of the Road
Guinea,Africa,Western Africa,2007.0,56.007,9947814,942.6542111,Middle of the Road,Middle of the Road
Guinea-Bissau,Africa,Western Africa,1952.0,32.5,580653,299.850319,NA,NA
Guinea-Bissau,Africa,Western Africa,1957.0,33.489,601095,431.7904566,NA,NA
Guinea-Bissau,Africa,Western Africa,1962.0,34.488,627820,522.0343725,NA,NA
Guinea-Bissau,Africa,Western Africa,1967.0,35.492,601287,715.5806402,NA,NA
Guinea-Bissau,Africa,Western Africa,1972.0,36.486,625361,820.2245876,NA,NA
Guinea-Bissau,Africa,Western Africa,1977.0,37.465,745228,764.7259628,Strongly Autocratic,Autocratic
Guinea-Bissau,Africa,Western Africa,1982.0,39.327,825987,838.1239671,Strongly Autocratic,Autocratic
Guinea-Bissau,Africa,Western Africa,1987.0,41.245,927524,736.4153921,Strongly Autocratic,Autocratic
Guinea-Bissau,Africa,Western Africa,1992.0,43.266,1050938,745.5398706,Mildly Autocratic,Autocratic
Guinea-Bissau,Africa,Western Africa,1997.0,44.873,1193708,796.6644681,Mildly Democratic,Democratic
Guinea-Bissau,Africa,Western Africa,2002.0,45.504,1332459,575.7047176,Mildly Democratic,Democratic
Guinea-Bissau,Africa,Western Africa,2007.0,46.388,1472041,579.231743,Mildly Democratic,Democratic
Haiti,Americas,Caribbean,1952.0,37.579,3201488,1840.366939,Mildly Autocratic,Autocratic
Haiti,Americas,Caribbean,1957.0,40.696,3507701,1726.887882,Mildly Autocratic,Autocratic
Haiti,Americas,Caribbean,1962.0,43.59,3880130,1796.589032,Strongly Autocratic,Autocratic
Haiti,Americas,Caribbean,1967.0,46.243,4318137,1452.057666,Strongly Autocratic,Autocratic
Haiti,Americas,Caribbean,1972.0,48.042,4698301,1654.456946,Strongly Autocratic,Autocratic
Haiti,Americas,Caribbean,1977.0,49.923,4908554,1874.298931,Strongly Autocratic,Autocratic
Haiti,Americas,Caribbean,1982.0,51.461,5198399,2011.159549,Strongly Autocratic,Autocratic
Haiti,Americas,Caribbean,1987.0,53.636,5756203,1823.015995,Strongly Autocratic,Autocratic
Haiti,Americas,Caribbean,1992.0,55.089,6326682,1456.309517,Strongly Autocratic,Autocratic
Haiti,Americas,Caribbean,1997.0,56.671,6913545,1341.726931,Strongly Democratic,Democratic
Haiti,Americas,Caribbean,2002.0,58.137,7607651,1270.364932,Middle of the Road,Middle of the Road
Haiti,Americas,Caribbean,2007.0,60.916,8502814,1201.637154,Mildly Democratic,Democratic
Honduras,Americas,Central America,1952.0,41.912,1517453,2194.926204,Mildly Autocratic,Autocratic
Honduras,Americas,Central America,1957.0,44.665,1770390,2220.487682,Middle of the Road,Middle of the Road
Honduras,Americas,Central America,1962.0,48.041,2090162,2291.156835,Middle of the Road,Middle of the Road
Honduras,Americas,Central America,1967.0,50.924,2500689,2538.269358,Middle of the Road,Middle of the Road
Honduras,Americas,Central America,1972.0,53.884,2965146,2529.842345,Middle of the Road,Middle of the Road
Honduras,Americas,Central America,1977.0,57.402,3055235,3203.208066,Middle of the Road,Middle of the Road
Honduras,Americas,Central America,1982.0,60.909,3669448,3121.760794,Mildly Democratic,Democratic
Honduras,Americas,Central America,1987.0,64.492,4372203,3023.096699,Mildly Democratic,Democratic
Honduras,Americas,Central America,1992.0,66.399,5077347,3081.694603,Mildly Democratic,Democratic
Honduras,Americas,Central America,1997.0,67.659,5867957,3160.454906,Mildly Democratic,Democratic
Honduras,Americas,Central America,2002.0,68.565,6677328,3099.72866,Strongly Democratic,Democratic
Honduras,Americas,Central America,2007.0,70.198,7483763,3548.330846,Strongly Democratic,Democratic
"Hong Kong, China",Asia,Eastern Asia,1952.0,60.96,2125900,3054.421209,NA,NA
"Hong Kong, China",Asia,Eastern Asia,1957.0,64.75,2736300,3629.076457,NA,NA
"Hong Kong, China",Asia,Eastern Asia,1962.0,67.65,3305200,4692.648272,NA,NA
"Hong Kong, China",Asia,Eastern Asia,1967.0,70.0,3722800,6197.962814,NA,NA
"Hong Kong, China",Asia,Eastern Asia,1972.0,72.0,4115700,8315.928145,NA,NA
"Hong Kong, China",Asia,Eastern Asia,1977.0,73.6,4583700,11186.14125,NA,NA
"Hong Kong, China",Asia,Eastern Asia,1982.0,75.45,5264500,14560.53051,NA,NA
"Hong Kong, China",Asia,Eastern Asia,1987.0,76.2,5584510,20038.47269,NA,NA
"Hong Kong, China",Asia,Eastern Asia,1992.0,77.601,5829696,24757.60301,NA,NA
"Hong Kong, China",Asia,Eastern Asia,1997.0,80.0,6495918,28377.63219,NA,NA
"Hong Kong, China",Asia,Eastern Asia,2002.0,81.495,6762476,30209.01516,NA,NA
"Hong Kong, China",Asia,Eastern Asia,2007.0,82.208,6980412,39724.97867,NA,NA
Hungary,Europe,Eastern Europe,1952.0,64.03,9504000,5263.673816,Strongly Autocratic,Autocratic
Hungary,Europe,Eastern Europe,1957.0,66.41,9839000,6040.180011,Strongly Autocratic,Autocratic
Hungary,Europe,Eastern Europe,1962.0,67.96,10063000,7550.359877,Strongly Autocratic,Autocratic
Hungary,Europe,Eastern Europe,1967.0,69.5,10223422,9326.64467,Strongly Autocratic,Autocratic
Hungary,Europe,Eastern Europe,1972.0,69.76,10394091,10168.65611,Strongly Autocratic,Autocratic
Hungary,Europe,Eastern Europe,1977.0,69.95,10637171,11674.83737,Strongly Autocratic,Autocratic
Hungary,Europe,Eastern Europe,1982.0,69.39,10705535,12545.99066,Strongly Autocratic,Autocratic
Hungary,Europe,Eastern Europe,1987.0,69.58,10612740,12986.47998,Strongly Autocratic,Autocratic
Hungary,Europe,Eastern Europe,1992.0,69.17,10348684,10535.62855,Strongly Democratic,Democratic
Hungary,Europe,Eastern Europe,1997.0,71.04,10244684,11712.7768,Strongly Democratic,Democratic
Hungary,Europe,Eastern Europe,2002.0,72.59,10083313,14843.93556,Strongly Democratic,Democratic
Hungary,Europe,Eastern Europe,2007.0,73.338,9956108,18008.94444,Strongly Democratic,Democratic
Iceland,Europe,Northern Europe,1952.0,72.49,147962,7267.688428,NA,NA
Iceland,Europe,Northern Europe,1957.0,73.47,165110,9244.001412,NA,NA
Iceland,Europe,Northern Europe,1962.0,73.68,182053,10350.15906,NA,NA
Iceland,Europe,Northern Europe,1967.0,73.73,198676,13319.89568,NA,NA
Iceland,Europe,Northern Europe,1972.0,74.46,209275,15798.06362,NA,NA
Iceland,Europe,Northern Europe,1977.0,76.11,221823,19654.96247,NA,NA
Iceland,Europe,Northern Europe,1982.0,76.99,233997,23269.6075,NA,NA
Iceland,Europe,Northern Europe,1987.0,77.23,244676,26923.20628,NA,NA
Iceland,Europe,Northern Europe,1992.0,78.77,259012,25144.39201,NA,NA
Iceland,Europe,Northern Europe,1997.0,78.95,271192,28061.09966,NA,NA
Iceland,Europe,Northern Europe,2002.0,80.5,288030,31163.20196,NA,NA
Iceland,Europe,Northern Europe,2007.0,81.757,301931,36180.78919,NA,NA
India,Asia,Southern Asia,1952.0,37.373,372000000,546.5657493,Strongly Democratic,Democratic
India,Asia,Southern Asia,1957.0,40.249,409000000,590.061996,Strongly Democratic,Democratic
India,Asia,Southern Asia,1962.0,43.605,454000000,658.3471509,Strongly Democratic,Democratic
India,Asia,Southern Asia,1967.0,47.193,506000000,700.7706107,Strongly Democratic,Democratic
India,Asia,Southern Asia,1972.0,50.651,567000000,724.032527,Strongly Democratic,Democratic
India,Asia,Southern Asia,1977.0,54.208,634000000,813.337323,Strongly Democratic,Democratic
India,Asia,Southern Asia,1982.0,56.596,708000000,855.7235377,Strongly Democratic,Democratic
India,Asia,Southern Asia,1987.0,58.553,788000000,976.5126756,Strongly Democratic,Democratic
India,Asia,Southern Asia,1992.0,60.223,872000000,1164.406809,Strongly Democratic,Democratic
India,Asia,Southern Asia,1997.0,61.765,959000000,1458.817442,Strongly Democratic,Democratic
India,Asia,Southern Asia,2002.0,62.879,1034172547,1746.769454,Strongly Democratic,Democratic
India,Asia,Southern Asia,2007.0,64.698,1110396331,2452.210407,Strongly Democratic,Democratic
Indonesia,Asia,South-Eastern Asia,1952.0,37.468,82052000,749.6816546,Middle of the Road,Middle of the Road
Indonesia,Asia,South-Eastern Asia,1957.0,39.918,90124000,858.9002707,Middle of the Road,Middle of the Road
Indonesia,Asia,South-Eastern Asia,1962.0,42.518,99028000,849.2897701,Mildly Autocratic,Autocratic
Indonesia,Asia,South-Eastern Asia,1967.0,45.964,109343000,762.4317721,Strongly Autocratic,Autocratic
Indonesia,Asia,South-Eastern Asia,1972.0,49.203,121282000,1111.107907,Strongly Autocratic,Autocratic
Indonesia,Asia,South-Eastern Asia,1977.0,52.702,136725000,1382.702056,Strongly Autocratic,Autocratic
Indonesia,Asia,South-Eastern Asia,1982.0,56.159,153343000,1516.872988,Strongly Autocratic,Autocratic
Indonesia,Asia,South-Eastern Asia,1987.0,60.137,169276000,1748.356961,Strongly Autocratic,Autocratic
Indonesia,Asia,South-Eastern Asia,1992.0,62.681,184816000,2383.140898,Strongly Autocratic,Autocratic
Indonesia,Asia,South-Eastern Asia,1997.0,66.041,199278000,3119.335603,Strongly Autocratic,Autocratic
Indonesia,Asia,South-Eastern Asia,2002.0,68.588,211060000,2873.91287,Mildly Democratic,Democratic
Indonesia,Asia,South-Eastern Asia,2007.0,70.65,223547000,3540.651564,Strongly Democratic,Democratic
Iran,Asia,Southern Asia,1952.0,44.869,17272000,3035.326002,Middle of the Road,Middle of the Road
Iran,Asia,Southern Asia,1957.0,47.181,19792000,3290.257643,Strongly Autocratic,Autocratic
Iran,Asia,Southern Asia,1962.0,49.325,22874000,4187.329802,Strongly Autocratic,Autocratic
Iran,Asia,Southern Asia,1967.0,52.469,26538000,5906.731805,Strongly Autocratic,Autocratic
Iran,Asia,Southern Asia,1972.0,55.234,30614000,9613.818607,Strongly Autocratic,Autocratic
Iran,Asia,Southern Asia,1977.0,57.702,35480679,11888.59508,Strongly Autocratic,Autocratic
Iran,Asia,Southern Asia,1982.0,59.62,43072751,7608.334602,Mildly Autocratic,Autocratic
Iran,Asia,Southern Asia,1987.0,63.04,51889696,6642.881371,Mildly Autocratic,Autocratic
Iran,Asia,Southern Asia,1992.0,65.742,60397973,7235.653188,Mildly Autocratic,Autocratic
Iran,Asia,Southern Asia,1997.0,68.042,63327987,8263.590301,Mildly Democratic,Democratic
Iran,Asia,Southern Asia,2002.0,69.451,66907826,9240.761975,Mildly Democratic,Democratic
Iran,Asia,Southern Asia,2007.0,70.964,69453570,11605.71449,Mildly Autocratic,Autocratic
Iraq,Asia,Western Asia,1952.0,45.32,5441766,4129.766056,Mildly Autocratic,Autocratic
Iraq,Asia,Western Asia,1957.0,48.437,6248643,6229.333562,Mildly Autocratic,Autocratic
Iraq,Asia,Western Asia,1962.0,51.457,7240260,8341.737815,Mildly Autocratic,Autocratic
Iraq,Asia,Western Asia,1967.0,54.459,8519282,8931.459811,Mildly Autocratic,Autocratic
Iraq,Asia,Western Asia,1972.0,56.95,10061506,9576.037596,Strongly Autocratic,Autocratic
Iraq,Asia,Western Asia,1977.0,60.413,11882916,14688.23507,Strongly Autocratic,Autocratic
Iraq,Asia,Western Asia,1982.0,62.038,14173318,14517.90711,Strongly Autocratic,Autocratic
Iraq,Asia,Western Asia,1987.0,65.044,16543189,11643.57268,Strongly Autocratic,Autocratic
Iraq,Asia,Western Asia,1992.0,59.461,17861905,3745.640687,Strongly Autocratic,Autocratic
Iraq,Asia,Western Asia,1997.0,58.811,20775703,3076.239795,Strongly Autocratic,Autocratic
Iraq,Asia,Western Asia,2002.0,57.046,24001816,4390.717312,Strongly Autocratic,Autocratic
Iraq,Asia,Western Asia,2007.0,59.545,27499638,4471.061906,Middle of the Road,Middle of the Road
Ireland,Europe,Northern Europe,1952.0,66.91,2952156,5210.280328,Strongly Democratic,Democratic
Ireland,Europe,Northern Europe,1957.0,68.9,2878220,5599.077872,Strongly Democratic,Democratic
Ireland,Europe,Northern Europe,1962.0,70.29,2830000,6631.597314,Strongly Democratic,Democratic
Ireland,Europe,Northern Europe,1967.0,71.08,2900100,7655.568963,Strongly Democratic,Democratic
Ireland,Europe,Northern Europe,1972.0,71.28,3024400,9530.772896,Strongly Democratic,Democratic
Ireland,Europe,Northern Europe,1977.0,72.03,3271900,11150.98113,Strongly Democratic,Democratic
Ireland,Europe,Northern Europe,1982.0,73.1,3480000,12618.32141,Strongly Democratic,Democratic
Ireland,Europe,Northern Europe,1987.0,74.36,3539900,13872.86652,Strongly Democratic,Democratic
Ireland,Europe,Northern Europe,1992.0,75.467,3557761,17558.81555,Strongly Democratic,Democratic
Ireland,Europe,Northern Europe,1997.0,76.122,3667233,24521.94713,Strongly Democratic,Democratic
Ireland,Europe,Northern Europe,2002.0,77.783,3879155,34077.04939,Strongly Democratic,Democratic
Ireland,Europe,Northern Europe,2007.0,78.885,4109086,40675.99635,Strongly Democratic,Democratic
Israel,Asia,Western Asia,1952.0,65.39,1620914,4086.522128,Strongly Democratic,Democratic
Israel,Asia,Western Asia,1957.0,67.84,1944401,5385.278451,Strongly Democratic,Democratic
Israel,Asia,Western Asia,1962.0,69.39,2310904,7105.630706,Strongly Democratic,Democratic
Israel,Asia,Western Asia,1967.0,70.75,2693585,8393.741404,Strongly Democratic,Democratic
Israel,Asia,Western Asia,1972.0,71.63,3095893,12786.93223,Strongly Democratic,Democratic
Israel,Asia,Western Asia,1977.0,73.06,3495918,13306.61921,Strongly Democratic,Democratic
Israel,Asia,Western Asia,1982.0,74.45,3858421,15367.0292,Strongly Democratic,Democratic
Israel,Asia,Western Asia,1987.0,75.6,4203148,17122.47986,Strongly Democratic,Democratic
Israel,Asia,Western Asia,1992.0,76.93,4936550,18051.52254,Strongly Democratic,Democratic
Israel,Asia,Western Asia,1997.0,78.269,5531387,20896.60924,Strongly Democratic,Democratic
Israel,Asia,Western Asia,2002.0,79.696,6029529,21905.59514,Strongly Democratic,Democratic
Israel,Asia,Western Asia,2007.0,80.745,6426679,25523.2771,Strongly Democratic,Democratic
Italy,Europe,Southern Europe,1952.0,65.94,47666000,4931.404155,Strongly Democratic,Democratic
Italy,Europe,Southern Europe,1957.0,67.81,49182000,6248.656232,Strongly Democratic,Democratic
Italy,Europe,Southern Europe,1962.0,69.24,50843200,8243.58234,Strongly Democratic,Democratic
Italy,Europe,Southern Europe,1967.0,71.06,52667100,10022.40131,Strongly Democratic,Democratic
Italy,Europe,Southern Europe,1972.0,72.19,54365564,12269.27378,Strongly Democratic,Democratic
Italy,Europe,Southern Europe,1977.0,73.48,56059245,14255.98475,Strongly Democratic,Democratic
Italy,Europe,Southern Europe,1982.0,74.98,56535636,16537.4835,Strongly Democratic,Democratic
Italy,Europe,Southern Europe,1987.0,76.42,56729703,19207.23482,Strongly Democratic,Democratic
Italy,Europe,Southern Europe,1992.0,77.44,56840847,22013.64486,Strongly Democratic,Democratic
Italy,Europe,Southern Europe,1997.0,78.82,57479469,24675.02446,Strongly Democratic,Democratic
Italy,Europe,Southern Europe,2002.0,80.24,57926999,27968.09817,Strongly Democratic,Democratic
Italy,Europe,Southern Europe,2007.0,80.546,58147733,28569.7197,Strongly Democratic,Democratic
Jamaica,Americas,Caribbean,1952.0,58.53,1426095,2898.530881,NA,NA
Jamaica,Americas,Caribbean,1957.0,62.61,1535090,4756.525781,NA,NA
Jamaica,Americas,Caribbean,1962.0,65.61,1665128,5246.107524,Strongly Democratic,Democratic
Jamaica,Americas,Caribbean,1967.0,67.51,1861096,6124.703451,Strongly Democratic,Democratic
Jamaica,Americas,Caribbean,1972.0,69.0,1997616,7433.889293,Strongly Democratic,Democratic
Jamaica,Americas,Caribbean,1977.0,70.11,2156814,6650.195573,Strongly Democratic,Democratic
Jamaica,Americas,Caribbean,1982.0,71.21,2298309,6068.05135,Strongly Democratic,Democratic
Jamaica,Americas,Caribbean,1987.0,71.77,2326606,6351.237495,Strongly Democratic,Democratic
Jamaica,Americas,Caribbean,1992.0,71.766,2378618,7404.923685,Strongly Democratic,Democratic
Jamaica,Americas,Caribbean,1997.0,72.262,2531311,7121.924704,Strongly Democratic,Democratic
Jamaica,Americas,Caribbean,2002.0,72.047,2664659,6994.774861,Strongly Democratic,Democratic
Jamaica,Americas,Caribbean,2007.0,72.567,2780132,7320.880262,Strongly Democratic,Democratic
Japan,Asia,Eastern Asia,1952.0,63.03,86459025,3216.956347,Strongly Democratic,Democratic
Japan,Asia,Eastern Asia,1957.0,65.5,91563009,4317.694365,Strongly Democratic,Democratic
Japan,Asia,Eastern Asia,1962.0,68.73,95831757,6576.649461,Strongly Democratic,Democratic
Japan,Asia,Eastern Asia,1967.0,71.43,100825279,9847.788607,Strongly Democratic,Democratic
Japan,Asia,Eastern Asia,1972.0,73.42,107188273,14778.78636,Strongly Democratic,Democratic
Japan,Asia,Eastern Asia,1977.0,75.38,113872473,16610.37701,Strongly Democratic,Democratic
Japan,Asia,Eastern Asia,1982.0,77.11,118454974,19384.10571,Strongly Democratic,Democratic
Japan,Asia,Eastern Asia,1987.0,78.67,122091325,22375.94189,Strongly Democratic,Democratic
Japan,Asia,Eastern Asia,1992.0,79.36,124329269,26824.89511,Strongly Democratic,Democratic
Japan,Asia,Eastern Asia,1997.0,80.69,125956499,28816.58499,Strongly Democratic,Democratic
Japan,Asia,Eastern Asia,2002.0,82.0,127065841,28604.5919,Strongly Democratic,Democratic
Japan,Asia,Eastern Asia,2007.0,82.603,127467972,31656.06806,Strongly Democratic,Democratic
Jordan,Asia,Western Asia,1952.0,43.158,607914,1546.907807,Middle of the Road,Middle of the Road
Jordan,Asia,Western Asia,1957.0,45.669,746559,1886.080591,Strongly Autocratic,Autocratic
Jordan,Asia,Western Asia,1962.0,48.126,933559,2348.009158,Strongly Autocratic,Autocratic
Jordan,Asia,Western Asia,1967.0,51.629,1255058,2741.796252,Strongly Autocratic,Autocratic
Jordan,Asia,Western Asia,1972.0,56.528,1613551,2110.856309,Strongly Autocratic,Autocratic
Jordan,Asia,Western Asia,1977.0,61.134,1937652,2852.351568,Strongly Autocratic,Autocratic
Jordan,Asia,Western Asia,1982.0,63.739,2347031,4161.415959,Strongly Autocratic,Autocratic
Jordan,Asia,Western Asia,1987.0,65.869,2820042,4448.679912,Strongly Autocratic,Autocratic
Jordan,Asia,Western Asia,1992.0,68.015,3867409,3431.593647,Middle of the Road,Middle of the Road
Jordan,Asia,Western Asia,1997.0,69.772,4526235,3645.379572,Middle of the Road,Middle of the Road
Jordan,Asia,Western Asia,2002.0,71.263,5307470,3844.917194,Middle of the Road,Middle of the Road
Jordan,Asia,Western Asia,2007.0,72.535,6053193,4519.461171,Mildly Autocratic,Autocratic
Kenya,Africa,Eastern Africa,1952.0,42.27,6464046,853.540919,NA,NA
Kenya,Africa,Eastern Africa,1957.0,44.686,7454779,944.4383152,NA,NA
Kenya,Africa,Eastern Africa,1962.0,47.949,8678557,896.9663732,NA,NA
Kenya,Africa,Eastern Africa,1967.0,50.654,10191512,1056.736457,Middle of the Road,Middle of the Road
Kenya,Africa,Eastern Africa,1972.0,53.559,12044785,1222.359968,Strongly Autocratic,Autocratic
Kenya,Africa,Eastern Africa,1977.0,56.155,14500404,1267.613204,Strongly Autocratic,Autocratic
Kenya,Africa,Eastern Africa,1982.0,58.766,17661452,1348.225791,Strongly Autocratic,Autocratic
Kenya,Africa,Eastern Africa,1987.0,59.339,21198082,1361.936856,Strongly Autocratic,Autocratic
Kenya,Africa,Eastern Africa,1992.0,59.285,25020539,1341.921721,Mildly Autocratic,Autocratic
Kenya,Africa,Eastern Africa,1997.0,54.407,28263827,1360.485021,Middle of the Road,Middle of the Road
Kenya,Africa,Eastern Africa,2002.0,50.992,31386842,1287.514732,Strongly Democratic,Democratic
Kenya,Africa,Eastern Africa,2007.0,54.11,35610177,1463.249282,Strongly Democratic,Democratic
"Korea, Dem. Rep.",Asia,Eastern Asia,1952.0,50.056,8865488,1088.277758,Strongly Autocratic,Autocratic
"Korea, Dem. Rep.",Asia,Eastern Asia,1957.0,54.081,9411381,1571.134655,Strongly Autocratic,Autocratic
"Korea, Dem. Rep.",Asia,Eastern Asia,1962.0,56.656,10917494,1621.693598,Strongly Autocratic,Autocratic
"Korea, Dem. Rep.",Asia,Eastern Asia,1967.0,59.942,12617009,2143.540609,Strongly Autocratic,Autocratic
"Korea, Dem. Rep.",Asia,Eastern Asia,1972.0,63.983,14781241,3701.621503,Strongly Autocratic,Autocratic
"Korea, Dem. Rep.",Asia,Eastern Asia,1977.0,67.159,16325320,4106.301249,Strongly Autocratic,Autocratic
"Korea, Dem. Rep.",Asia,Eastern Asia,1982.0,69.1,17647518,4106.525293,Strongly Autocratic,Autocratic
"Korea, Dem. Rep.",Asia,Eastern Asia,1987.0,70.647,19067554,4106.492315,Strongly Autocratic,Autocratic
"Korea, Dem. Rep.",Asia,Eastern Asia,1992.0,69.978,20711375,3726.063507,Strongly Autocratic,Autocratic
"Korea, Dem. Rep.",Asia,Eastern Asia,1997.0,67.727,21585105,1690.756814,Strongly Autocratic,Autocratic
"Korea, Dem. Rep.",Asia,Eastern Asia,2002.0,66.662,22215365,1646.758151,Strongly Autocratic,Autocratic
"Korea, Dem. Rep.",Asia,Eastern Asia,2007.0,67.297,23301725,1593.06548,Strongly Autocratic,Autocratic
"Korea, Rep.",Asia,Eastern Asia,1952.0,47.453,20947571,1030.592226,Mildly Autocratic,Autocratic
"Korea, Rep.",Asia,Eastern Asia,1957.0,52.681,22611552,1487.593537,Mildly Autocratic,Autocratic
"Korea, Rep.",Asia,Eastern Asia,1962.0,55.292,26420307,1536.344387,Strongly Autocratic,Autocratic
"Korea, Rep.",Asia,Eastern Asia,1967.0,57.716,30131000,2029.228142,Mildly Democratic,Democratic
"Korea, Rep.",Asia,Eastern Asia,1972.0,62.612,33505000,3030.87665,Strongly Autocratic,Autocratic
"Korea, Rep.",Asia,Eastern Asia,1977.0,64.766,36436000,4657.22102,Strongly Autocratic,Autocratic
"Korea, Rep.",Asia,Eastern Asia,1982.0,67.123,39326000,5622.942464,Mildly Autocratic,Autocratic
"Korea, Rep.",Asia,Eastern Asia,1987.0,69.81,41622000,8533.088805,Middle of the Road,Middle of the Road
"Korea, Rep.",Asia,Eastern Asia,1992.0,72.244,43805450,12104.27872,Mildly Democratic,Democratic
"Korea, Rep.",Asia,Eastern Asia,1997.0,74.647,46173816,15993.52796,Mildly Democratic,Democratic
"Korea, Rep.",Asia,Eastern Asia,2002.0,77.045,47969150,19233.98818,Strongly Democratic,Democratic
"Korea, Rep.",Asia,Eastern Asia,2007.0,78.623,49044790,23348.13973,Strongly Democratic,Democratic
Kuwait,Asia,Western Asia,1952.0,55.565,160000,108382.3529,NA,NA
Kuwait,Asia,Western Asia,1957.0,58.033,212846,113523.1329,NA,NA
Kuwait,Asia,Western Asia,1962.0,60.47,358266,95458.11176,NA,NA
Kuwait,Asia,Western Asia,1967.0,64.624,575003,80894.88326,Strongly Autocratic,Autocratic
Kuwait,Asia,Western Asia,1972.0,67.712,841934,109347.867,Strongly Autocratic,Autocratic
Kuwait,Asia,Western Asia,1977.0,69.343,1140357,59265.47714,Strongly Autocratic,Autocratic
Kuwait,Asia,Western Asia,1982.0,71.309,1497494,31354.03573,Strongly Autocratic,Autocratic
Kuwait,Asia,Western Asia,1987.0,74.174,1891487,28118.42998,Strongly Autocratic,Autocratic
Kuwait,Asia,Western Asia,1992.0,75.19,1418095,34932.91959,Strongly Autocratic,Autocratic
Kuwait,Asia,Western Asia,1997.0,76.156,1765345,40300.619960000004,Strongly Autocratic,Autocratic
Kuwait,Asia,Western Asia,2002.0,76.904,2111561,35110.10566,Strongly Autocratic,Autocratic
Kuwait,Asia,Western Asia,2007.0,77.588,2505559,47306.98978,Strongly Autocratic,Autocratic
Lebanon,Asia,Western Asia,1952.0,55.928,1439529,4834.804067,Middle of the Road,Middle of the Road
Lebanon,Asia,Western Asia,1957.0,59.489,1647412,6089.786934,Middle of the Road,Middle of the Road
Lebanon,Asia,Western Asia,1962.0,62.094,1886848,5714.560611,Middle of the Road,Middle of the Road
Lebanon,Asia,Western Asia,1967.0,63.87,2186894,6006.983042,Middle of the Road,Middle of the Road
Lebanon,Asia,Western Asia,1972.0,65.421,2680018,7486.384341,Mildly Democratic,Democratic
Lebanon,Asia,Western Asia,1977.0,66.099,3115787,8659.696836,Middle of the Road,Middle of the Road
Lebanon,Asia,Western Asia,1982.0,66.983,3086876,7640.519521,Middle of the Road,Middle of the Road
Lebanon,Asia,Western Asia,1987.0,67.926,3089353,5377.091329,Middle of the Road,Middle of the Road
Lebanon,Asia,Western Asia,1992.0,69.292,3219994,6890.806854,Middle of the Road,Middle of the Road
Lebanon,Asia,Western Asia,1997.0,70.265,3430388,8754.96385,Middle of the Road,Middle of the Road
Lebanon,Asia,Western Asia,2002.0,71.028,3677780,9313.93883,Middle of the Road,Middle of the Road
Lebanon,Asia,Western Asia,2007.0,71.993,3921278,10461.05868,Strongly Democratic,Democratic
Lesotho,Africa,Southern Africa,1952.0,42.138,748747,298.8462121,NA,NA
Lesotho,Africa,Southern Africa,1957.0,45.047,813338,335.9971151,NA,NA
Lesotho,Africa,Southern Africa,1962.0,47.747,893143,411.8006266,NA,NA
Lesotho,Africa,Southern Africa,1967.0,48.492,996380,498.6390265,Strongly Democratic,Democratic
Lesotho,Africa,Southern Africa,1972.0,49.767,1116779,496.5815922,Strongly Autocratic,Autocratic
Lesotho,Africa,Southern Africa,1977.0,52.208,1251524,745.3695408,Strongly Autocratic,Autocratic
Lesotho,Africa,Southern Africa,1982.0,55.078,1411807,797.2631074,Strongly Autocratic,Autocratic
Lesotho,Africa,Southern Africa,1987.0,57.18,1599200,773.9932141,Strongly Autocratic,Autocratic
Lesotho,Africa,Southern Africa,1992.0,59.685,1803195,977.4862725,Strongly Autocratic,Autocratic
Lesotho,Africa,Southern Africa,1997.0,55.558,1982823,1186.147994,Strongly Democratic,Democratic
