state,county,black_perc
Montana,Daniels County,0.340909091
Montana,Dawson County,0.477922078
Montana,Deer Lodge County,0.492395229
Montana,Fallon County,0.219435737
Montana,Fergus County,0.420057758
Montana,Flathead County,0.401393438
Montana,Gallatin County,0.466552179
Montana,Garfield County,0.304414003
Montana,Glacier County,0.219828534
Montana,Golden Valley County,1.088270859
Montana,Granite County,0.524691358
Montana,Hill County,0.524981897
Montana,Jefferson County,0.420781451
Montana,Judith Basin County,0.10384216
Montana,Lake County,0.43453169
Montana,Lewis and Clark County,0.566111596
Montana,Liberty County,0.290697674
Montana,Lincoln County,0.367415494
Montana,McCone County,0.415923945
Montana,Madison County,0.51800379
Montana,Meagher County,0.273224044
Montana,Mineral County,0.564573042
Montana,Missoula County,0.564892583
Montana,Musselshell County,0.720209515
Montana,Park County,0.350613574
Montana,Petroleum County,0
Montana,Phillips County,0.119932838
Montana,Pondera County,0.307244502
Montana,Powder River County,0.056401579
Montana,Powell County,1.213450292
Montana,Prairie County,0.25862069
Montana,Ravalli County,0.398810819
Montana,Richland County,0.610367893
Montana,Roosevelt County,0.313698153
Montana,Rosebud County,0.276654607
Montana,Sanders County,0.361679605
Montana,Sheridan County,0.433957147
Montana,Silver Bow County,0.557449021
Montana,Stillwater County,0.284629981
Montana,Sweet Grass County,0.110071547
Montana,Teton County,0.147444299
Montana,Toole County,0.923923727
Montana,Treasure County,0.430416069
Montana,Valley County,0.483091787
Montana,Wheatland County,0.379146919
Montana,Wibaux County,0.088495575
Montana,Yellowstone County,0.771101829
Nebraska,Adams County,1.130211796
Nebraska,Antelope County,0.327408793
Nebraska,Arthur County,0.219298246
Nebraska,Banner County,0.888324873
Nebraska,Blaine County,0.205338809
Nebraska,Boone County,0.395108184
Nebraska,Box Butte County,0.758578107
Nebraska,Boyd County,0.199401795
Nebraska,Brown County,0.339443313
Nebraska,Buffalo County,1.184945664
Nebraska,Burt County,0.53151101
Nebraska,Butler County,0.431300062
Nebraska,Cass County,0.572279712
Nebraska,Cedar County,0.175151798
Nebraska,Chase County,0.328614762
Nebraska,Cherry County,0.307797538
Nebraska,Cheyenne County,0.491787155
Nebraska,Clay County,0.713266762
Nebraska,Colfax County,3.041825095
Nebraska,Cuming County,0.350684932
Nebraska,Custer County,0.573755321
Nebraska,Dakota County,3.941100043
Nebraska,Dawes County,1.689674213
Nebraska,Dawson County,4.274470401
Nebraska,Deuel County,0.260281104
Nebraska,Dixon County,0.690012075
Nebraska,Dodge County,1.160573203
Nebraska,Douglas County,11.5339306
Nebraska,Dundy County,0.444691495
Nebraska,Fillmore County,0.676276918
Nebraska,Franklin County,0.201005025
Nebraska,Frontier County,0.152439024
Nebraska,Furnas County,0.34965035
Nebraska,Gage County,0.584474886
Nebraska,Garden County,0.417101147
Nebraska,Garfield County,0.345167653
Nebraska,Gosper County,0.760263558
Nebraska,Grant County,0.15600624
Nebraska,Greeley County,0.782214903
Nebraska,Hall County,2.649156939
Nebraska,Hamilton County,0.359085963
Nebraska,Harlan County,0.057937428
Nebraska,Hayes County,0.214592275
Nebraska,Hitchcock County,0.242802636
Nebraska,Holt County,0.339377485
Nebraska,Hooker County,0
Nebraska,Howard County,0.43688563
Nebraska,Jefferson County,0.509431364
Nebraska,Johnson County,6.166634448
Nebraska,Kearney County,0.242976462
Nebraska,Keith County,0.744139898
Nebraska,Keya Paha County,0
Nebraska,Kimball County,0.216860938
Nebraska,Knox County,0.222404308
Nebraska,Lancaster County,4.060782855
Nebraska,Lincoln County,1.048911824
Nebraska,Logan County,0.386100386
Nebraska,Loup County,0.512820513
Nebraska,McPherson County,0.421052632
Nebraska,Madison County,1.755187077
Nebraska,Merrick County,0.487992809
Nebraska,Morrill County,0.391429749
Nebraska,Nance County,0.361613352
Nebraska,Nemaha County,1.163780869
Nebraska,Nuckolls County,0.161700162
Nebraska,Otoe County,0.738238238
Nebraska,Pawnee County,0.45129748
Nebraska,Perkins County,0.815217391
Nebraska,Phelps County,0.570137694
Nebraska,Pierce County,0.374583796
Nebraska,Platte County,0.837214966
Nebraska,Polk County,0.249903883
Nebraska,Red Willow County,0.923446302
Nebraska,Richardson County,0.432419076
Nebraska,Rock County,0.072411296
Nebraska,Saline County,1.575409606
Nebraska,Sarpy County,4.438449104
Nebraska,Saunders County,0.71850019
Nebraska,Scotts Bluff County,1.020380023
Nebraska,Seward County,0.561075395
Nebraska,Sheridan County,0.421455939
Nebraska,Sherman County,0.226463928
Nebraska,Sioux County,0.158730159
Nebraska,Stanton County,0.892706754
Nebraska,Thayer County,0.522951772
Nebraska,Thomas County,0.14619883
Nebraska,Thurston County,0.637032843
Nebraska,Valley County,0.240731825
Nebraska,Washington County,0.814895298
Nebraska,Wayne County,2.241913099
Nebraska,Webster County,0.551724138
Nebraska,Wheeler County,0.133333333
Nebraska,York County,1.600753296
Nevada,Churchill County,2.404958678
Nevada,Clark County,11.83146783
Nevada,Douglas County,0.850974638
Nevada,Elko County,1.41715606
Nevada,Esmeralda County,1.809408926
Nevada,Eureka County,1.438492063
Nevada,Humboldt County,1.192784535
Nevada,Lander County,1.016432323
Nevada,Lincoln County,3.057982526
Nevada,Lyon County,1.243700675
Nevada,Mineral County,4.644930773
Nevada,Nye County,2.610824682
Nevada,Pershing County,4.130238167
Nevada,Storey County,1.63029847
Nevada,Washoe County,2.616675207
Nevada,White Pine County,4.729385384
Nevada,Carson City,2.158801196
New Hampshire,Belknap County,0.723932653
New Hampshire,Carroll County,0.480067675
New Hampshire,Cheshire County,0.779881174
New Hampshire,Coos County,0.685633731
New Hampshire,Grafton County,1.144200627
New Hampshire,Hillsborough County,2.623697372
New Hampshire,Merrimack County,1.368974418
New Hampshire,Rockingham County,0.926511961
New Hampshire,Strafford County,1.219791051
New Hampshire,Sullivan County,0.665627109
New Jersey,Atlantic County,17.14542027
New Jersey,Bergen County,6.96298159
New Jersey,Burlington County,17.700888
New Jersey,Camden County,21.23274936
New Jersey,Cape May County,5.073527083
New Jersey,Cumberland County,22.03087505
New Jersey,Essex County,41.77787754
New Jersey,Gloucester County,10.95344776
New Jersey,Hudson County,15.04232139
New Jersey,Hunterdon County,2.760423307
New Jersey,Mercer County,21.22709331
New Jersey,Middlesex County,11.27470567
New Jersey,Monmouth County,7.714306164
New Jersey,Morris County,3.659393524
New Jersey,Ocean County,3.532233435
New Jersey,Passaic County,14.95686179
New Jersey,Salem County,14.75070115
New Jersey,Somerset County,10.02475618
New Jersey,Sussex County,2.351172454
New Jersey,Union County,23.61268546
New Jersey,Warren County,4.72073286
New Mexico,Bernalillo County,3.434241929
New Mexico,Catron County,0.694444444
New Mexico,Chaves County,2.557630314
New Mexico,Cibola County,1.496578726
New Mexico,Colfax County,0.950539713
New Mexico,Curry County,6.758204691
New Mexico,De Baca County,0.656455142
New Mexico,Do–a Ana County,2.257168856
New Mexico,Eddy County,2.038973219
New Mexico,Grant County,1.268831487
New Mexico,Guadalupe County,2.379318234
New Mexico,Harding County,1.289398281
New Mexico,Hidalgo County,1.424372598
New Mexico,Lea County,4.520932846
New Mexico,Lincoln County,1.112255407
New Mexico,Los Alamos County,0.770312061
New Mexico,Luna County,1.660004894
New Mexico,McKinley County,1.095061793
New Mexico,Mora County,1.044386423
New Mexico,Otero County,4.204344178
New Mexico,Quay County,1.963335305
New Mexico,Rio Arriba County,0.907132903
New Mexico,Roosevelt County,2.515690377
New Mexico,Sandoval County,2.553194542
New Mexico,San Juan County,0.982844438
New Mexico,San Miguel County,2.06314585
New Mexico,Santa Fe County,1.199843966
New Mexico,Sierra County,0.912958695
New Mexico,Socorro County,1.367640241
New Mexico,Taos County,0.863038259
New Mexico,Torrance County,2.221504682
New Mexico,Union County,1.999523923
New Mexico,Valencia County,1.682136868
New York,Albany County,13.93427521
New York,Allegany County,1.44536682
New York,Bronx County,43.38318754
New York,Broome County,5.844317714
New York,Cattaraugus County,1.552834886
New York,Cayuga County,4.491109749
New York,Chautauqua County,2.718326337
New York,Chemung County,6.836949156
New York,Chenango County,1.011383179
New York,Clinton County,4.525482763
New York,Columbia County,5.124453332
New York,Cortland County,1.93838413
New York,Delaware County,2.101926042
New York,Dutchess County,11.33002428
New York,Erie County,13.96152954
New York,Essex County,3.126461874
New York,Franklin County,6.25740229
New York,Fulton County,2.115128167
New York,Genesee County,3.369699849
New York,Greene County,6.462992126
New York,Hamilton County,1.018675722
New York,Herkimer County,1.350237718
New York,Jefferson County,6.840651167
New York,Kings County,34.75882104
New York,Lewis County,0.942241347
New York,Livingston County,3.067200272
New York,Madison County,1.991676989
New York,Monroe County,16.20170758
New York,Montgomery County,2.908827203
New York,Nassau County,12.66096155
New York,New York County,18.22120524
New York,Niagara County,7.162876437
New York,Oneida County,6.844731183
New York,Onondaga County,11.83039002
New York,Ontario County,2.698040361
New York,Orange County,12.05279004
New York,Orleans County,6.663941128
New York,Oswego County,1.14360861
New York,Otsego County,2.254436308
New York,Putnam County,3.292542558
New York,Queens County,20.59936302
New York,Rensselaer County,7.444498521
New York,Richmond County,11.9216197
New York,Rockland County,13.17273806
New York,St. Lawrence County,2.656589224
New York,Saratoga County,1.788295197
New York,Schenectady County,11.39297819
New York,Schoharie County,1.554420683
New York,Schuyler County,1.022764764
New York,Seneca County,5.365601585
New York,Steuben County,1.638823734
New York,Suffolk County,8.427217337
New York,Sullivan County,9.880203534
New York,Tioga County,0.960507957
New York,Tompkins County,4.308750929
New York,Ulster County,6.879534592
New York,Warren County,1.252164234
New York,Washington County,3.397075366
New York,Wayne County,3.280624631
New York,Westchester County,16.18789917
New York,Wyoming County,6.207787775
New York,Yates County,0.970137336
North Carolina,Alamance County,19.70797847
North Carolina,Alexander County,5.945077026
North Carolina,Alleghany County,1.900895082
North Carolina,Anson County,48.9809387
North Carolina,Ashe County,0.958549223
North Carolina,Avery County,4.420826502
North Carolina,Beaufort County,25.29852469
North Carolina,Bertie County,61.47334026
North Carolina,Bladen County,34.3289236
North Carolina,Brunswick County,11.07155948
North Carolina,Buncombe County,6.557836779
North Carolina,Burke County,6.348348754
North Carolina,Cabarrus County,17.5750399
North Carolina,Caldwell County,5.077072595
North Carolina,Camden County,12.4260355
North Carolina,Carteret County,6.144107783
North Carolina,Caswell County,33.08051088
North Carolina,Catawba County,8.862604478
North Carolina,Chatham County,13.0117866
North Carolina,Cherokee County,1.677827655
North Carolina,Chowan County,34.19480339
North Carolina,Clay County,1.195926376
North Carolina,Cleveland County,20.93745807
North Carolina,Columbus County,30.52351219
North Carolina,Craven County,21.60539772
North Carolina,Cumberland County,37.9427368
North Carolina,Currituck County,6.044412778
North Carolina,Dare County,2.935815832
North Carolina,Davidson County,9.569194883
North Carolina,Davie County,6.667784351
North Carolina,Duplin County,25.85236397
North Carolina,Durham County,38.35129855
North Carolina,Edgecombe County,57.60295476
North Carolina,Forsyth County,27.18071427
North Carolina,Franklin County,26.62690315
North Carolina,Gaston County,16.39180667
North Carolina,Gates County,32.49934389
North Carolina,Graham County,0.487465181
North Carolina,Granville County,32.08405767
North Carolina,Greene County,36.6376455
North Carolina,Guilford County,34.20826893
North Carolina,Halifax County,53.12833613
North Carolina,Harnett County,21.69111909
North Carolina,Haywood County,1.336273134
North Carolina,Henderson County,3.499178909
North Carolina,Hertford County,60.27538869
North Carolina,Hoke County,34.08896736
North Carolina,Hyde County,29.13499819
North Carolina,Iredell County,12.28556627
North Carolina,Jackson County,2.544529262
North Carolina,Johnston County,16.10470753
North Carolina,Jones County,30.8898432
North Carolina,Lee County,20.24304392
North Carolina,Lenoir County,41.00092934
North Carolina,Lincoln County,5.855494539
North Carolina,McDowell County,4.156571606
North Carolina,Macon County,1.856670858
North Carolina,Madison County,1.811817021
North Carolina,Martin County,43.19047823
North Carolina,Mecklenburg County,32.30438945
North Carolina,Mitchell County,0.806768989
North Carolina,Montgomery County,18.96689415
North Carolina,Moore County,12.88790911
North Carolina,Nash County,39.88543319
North Carolina,New Hanover County,14.33803175
North Carolina,Northampton County,58.34720454
North Carolina,Onslow County,15.9577266
North Carolina,Orange County,12.25858483
North Carolina,Pamlico County,20.0688522
North Carolina,Pasquotank County,37.1437897
North Carolina,Pender County,16.5697523
North Carolina,Perquimans County,23.63095238
North Carolina,Person County,26.98489518
North Carolina,Pitt County,34.9859533
North Carolina,Polk County,4.669547285
North Carolina,Randolph County,6.420213027
North Carolina,Richmond County,31.61520347
North Carolina,Robeson County,24.40591071
North Carolina,Rockingham County,18.97927156
North Carolina,Rowan County,16.64127294
North Carolina,Rutherford County,9.885524928
North Carolina,Sampson County,26.99296968
North Carolina,Scotland County,39.08586556
North Carolina,Stanly County,11.45699509
North Carolina,Stokes County,4.217816228
North Carolina,Surry County,4.161225135
North Carolina,Swain County,1.572675627
North Carolina,Transylvania County,4.076962452
North Carolina,Tyrrell County,36.48648649
North Carolina,Union County,12.26755619
North Carolina,Vance County,50.99174295
North Carolina,Wake County,21.28660669
North Carolina,Warren County,51.45621434
North Carolina,Washington County,48.67985466
North Carolina,Watauga County,1.961970287
North Carolina,Wayne County,32.00061225
North Carolina,Wilkes County,4.525415316
North Carolina,Wilson County,40.0078322
North Carolina,Yadkin County,3.514700013
North Carolina,Yancey County,1.256609996
North Dakota,Adams County,0.720644341
North Dakota,Barnes County,1.729885575
North Dakota,Benson County,0.222123501
North Dakota,Billings County,0.641025641
North Dakota,Bottineau County,0.833829661
North Dakota,Bowman County,0.273224044
North Dakota,Burke County,0.82322357
North Dakota,Burleigh County,1.476486972
North Dakota,Cass County,4.113997854
North Dakota,Cavalier County,0.52246604
North Dakota,Dickey County,1.038401254
North Dakota,Divide County,0.857142857
North Dakota,Dunn County,0.538097288
North Dakota,Eddy County,0.338266385
North Dakota,Emmons County,0.293944738
North Dakota,Foster County,0.476758045
North Dakota,Golden Valley County,0.758807588
North Dakota,Grand Forks County,3.743865982
North Dakota,Grant County,0.251256281
North Dakota,Griggs County,0.432152118
North Dakota,Hettinger County,0.73964497
North Dakota,Kidder County,0.703351262
North Dakota,LaMoure County,0.412121212
North Dakota,Logan County,0.206718346
North Dakota,McHenry County,0.301608579
North Dakota,McIntosh County,0.326205147
North Dakota,McKenzie County,1.660689225
North Dakota,McLean County,0.369458128
North Dakota,Mercer County,0.417937422
North Dakota,Morton County,0.963378423
North Dakota,Mountrail County,1.161552609
North Dakota,Nelson County,0.741239892
North Dakota,Oliver County,0.379198267
North Dakota,Pembina County,0.479481032
North Dakota,Pierce County,0.718923933
North Dakota,Ramsey County,0.558899398
North Dakota,Ransom County,0.569016153
North Dakota,Renville County,0.388953715
North Dakota,Richland County,0.938909889
North Dakota,Rolette County,0.498327531
North Dakota,Sargent County,0.92879257
North Dakota,Sheridan County,0.610687023
North Dakota,Sioux County,0.274599542
North Dakota,Slope County,0.651890482
North Dakota,Stark County,2.292094296
North Dakota,Steele County,0.306748466
North Dakota,Stutsman County,1.288916268
North Dakota,Towner County,0.308098592
North Dakota,Traill County,0.848515099
North Dakota,Walsh County,0.568963935
North Dakota,Ward County,4.328305858
North Dakota,Wells County,0.407869482
North Dakota,Williams County,3.643678812
Ohio,Adams County,0.567370825
Ohio,Allen County,12.53243955
Ohio,Ashland County,0.907672937
Ohio,Ashtabula County,3.762470598
Ohio,Athens County,2.756275992
Ohio,Auglaize County,0.614700497
Ohio,Belmont County,4.19209301
Ohio,Brown County,0.932959237
Ohio,Butler County,8.380695783
Ohio,Carroll County,0.701161411
Ohio,Champaign County,2.326416498
Ohio,Clark County,9.069645996
Ohio,Clermont County,1.537334198
Ohio,Clinton County,2.38805258
Ohio,Columbiana County,2.519893899
Ohio,Coshocton County,1.274303372
Ohio,Crawford County,1.03531414
Ohio,Cuyahoga County,30.34044339
Ohio,Darke County,0.627928412
Ohio,Defiance County,2.187630371
Ohio,Delaware County,3.489920368
Ohio,Erie County,8.908007942
Ohio,Fairfield County,7.303444996
Ohio,Fayette County,2.378046654
Ohio,Franklin County,22.50092273
Ohio,Fulton County,0.719373722
Ohio,Gallia County,2.634198129
Ohio,Geauga County,1.360226138
Ohio,Greene County,7.293206104
Ohio,Guernsey County,1.655713485
Ohio,Hamilton County,26.20585985
Ohio,Hancock County,1.900149524
Ohio,Hardin County,1.006880879
Ohio,Harrison County,2.252427184
Ohio,Henry County,0.747771067
Ohio,Highland County,1.494445219
Ohio,Hocking County,0.723035344
Ohio,Holmes County,0.432713111
Ohio,Huron County,1.356274265
Ohio,Jackson County,0.714811633
Ohio,Jefferson County,5.536994966
Ohio,Knox County,1.048132196
Ohio,Lake County,4.042400052
Ohio,Lawrence County,2.268078352
Ohio,Licking County,3.929764906
Ohio,Logan County,1.813334508
Ohio,Lorain County,8.924878829
Ohio,Lucas County,19.81050937
Ohio,Madison County,6.715199347
Ohio,Mahoning County,15.89435101
Ohio,Marion County,6.558029225
Ohio,Medina County,1.469996315
Ohio,Meigs County,0.971750441
Ohio,Mercer County,0.419839875
Ohio,Miami County,2.341111452
Ohio,Monroe County,0.562148657
Ohio,Montgomery County,21.15346317
Ohio,Morgan County,2.970833051
Ohio,Morrow County,0.712778696
Ohio,Muskingum County,4.036388921
Ohio,Noble County,2.743263996
Ohio,Ottawa County,1.098417203
Ohio,Paulding County,1.101391231
Ohio,Perry County,0.455745449
Ohio,Pickaway County,3.545738447
Ohio,Pike County,1.109260375
Ohio,Portage County,4.547219227
Ohio,Preble County,0.694427642
Ohio,Putnam County,0.581634452
Ohio,Richland County,9.575455808
Ohio,Ross County,5.998444992
Ohio,Sandusky County,3.249049079
Ohio,Scioto County,2.67751383
Ohio,Seneca County,2.573278187
Ohio,Shelby County,2.200364001
Ohio,Stark County,7.86134101
Ohio,Summit County,14.86416172
Ohio,Trumbull County,8.6394668
Ohio,Tuscarawas County,0.887898747
Ohio,Union County,2.7175415
Ohio,Van Wert County,1.081857013
Ohio,Vinton County,0.605456775
Ohio,Warren County,3.535454784
Ohio,Washington County,1.279617751
Ohio,Wayne County,1.717170847
Ohio,Williams County,1.212284483
Ohio,Wood County,2.907577276
Ohio,Wyandot County,0.3776469
Oklahoma,Adair County,0.568078531
Oklahoma,Alfalfa County,4.328561691
Oklahoma,Atoka County,3.994779961
Oklahoma,Beaver County,0.958172102
Oklahoma,Beckham County,4.678559408
Oklahoma,Blaine County,3.620461711
Oklahoma,Bryan County,1.918278228
Oklahoma,Caddo County,3.0296834
Oklahoma,Canadian County,3.032734034
Oklahoma,Carter County,7.011850726
Oklahoma,Cherokee County,1.548083473
Oklahoma,Choctaw County,11.25558445
Oklahoma,Cimarron County,0.406137184
Oklahoma,Cleveland County,5.048131226
Oklahoma,Coal County,0.796319236
Oklahoma,Comanche County,17.91926064
Oklahoma,Cotton County,2.685123416
Oklahoma,Craig County,3.219057903
Oklahoma,Creek County,2.445974158
Oklahoma,Custer County,3.402366864
Oklahoma,Delaware County,0.50893654
Oklahoma,Dewey County,0.660660661
Oklahoma,Ellis County,0.63814701
Oklahoma,Garfield County,3.481256587
Oklahoma,Garvin County,2.767068997
Oklahoma,Grady County,2.541721563
Oklahoma,Grant County,1.238116294
Oklahoma,Greer County,7.792421746
Oklahoma,Harmon County,8.536585366
Oklahoma,Harper County,0.346297283
Oklahoma,Haskell County,0.755157649
Oklahoma,Hughes County,5.759009829
Oklahoma,Jackson County,7.566278251
Oklahoma,Jefferson County,1.147227533
Oklahoma,Johnston County,1.985428051
Oklahoma,Kay County,2.303487193
Oklahoma,Kingfisher County,1.629876797
Oklahoma,Kiowa County,4.58223972
Oklahoma,Latimer County,1.27826004
Oklahoma,Le Flore County,2.411047273
Oklahoma,Lincoln County,1.857770675
Oklahoma,Logan County,8.842073224
Oklahoma,Love County,2.178318136
Oklahoma,McClain County,0.948352861
Oklahoma,McCurtain County,8.632897603
Oklahoma,McIntosh County,3.191595798
Oklahoma,Major County,0.875048256
Oklahoma,Marshall County,1.959093149
Oklahoma,Mayes County,0.648127767
Oklahoma,Murray County,1.851320321
Oklahoma,Muskogee County,10.94707241
Oklahoma,Noble County,1.886792453
Oklahoma,Nowata County,2.504981497
Oklahoma,Okfuskee County,7.955011904
Oklahoma,Oklahoma County,15.74381101
Oklahoma,Okmulgee County,8.541097813
Oklahoma,Osage County,11.32457661
Oklahoma,Ottawa County,1.225727776
Oklahoma,Pawnee County,0.985641275
Oklahoma,Payne County,3.951762523
Oklahoma,Pittsburg County,3.651647613
Oklahoma,Pontotoc County,2.610357648
Oklahoma,Pottawatomie County,3.201391304
Oklahoma,Pushmataha County,1.099883752
Oklahoma,Roger Mills County,0.659978881
Oklahoma,Rogers County,1.306138631
Oklahoma,Seminole County,4.575700642
Oklahoma,Sequoyah County,2.012003985
Oklahoma,Stephens County,2.126466432
Oklahoma,Texas County,3.643724696
Oklahoma,Tillman County,8.862275449
Oklahoma,Tulsa County,10.82970143
Oklahoma,Wagoner County,3.753967528
Oklahoma,Washington County,2.612406528
Oklahoma,Washita County,1.294914673
Oklahoma,Woods County,3.407136715
Oklahoma,Woodward County,2.087295329
Oregon,Baker County,0.624804749
Oregon,Benton County,1.157904353
Oregon,Clackamas County,1.069200403
Oregon,Clatsop County,0.882873834
Oregon,Columbia County,0.576612903
Oregon,Coos County,0.765197003
Oregon,Crook County,0.355987055
Oregon,Curry County,0.475915136
Oregon,Deschutes County,0.512928772
Oregon,Douglas County,0.455030877
Oregon,Gilliam County,0.161377084
Oregon,Grant County,0.236604036
Oregon,Harney County,0.611111111
Oregon,Hood River County,0.661278472
Oregon,Jackson County,0.87501823
Oregon,Jefferson County,1.129444984
Oregon,Josephine County,0.566405098
Oregon,Klamath County,0.949769753
Oregon,Lake County,0.702516286
Oregon,Lane County,1.111340746
Oregon,Lincoln County,0.797227773
Oregon,Linn County,0.710096477
Oregon,Malheur County,1.454904542
Oregon,Marion County,1.432113698
Oregon,Morrow County,0.956210903
Oregon,Multnomah County,5.753681541
Oregon,Polk County,0.881712033
Oregon,Sherman County,0.416666667
Oregon,Tillamook County,0.569134214
Oregon,Umatilla County,1.12895428
Oregon,Union County,0.612640558
Oregon,Wallowa County,0.539673279
Oregon,Wasco County,0.706110572
Oregon,Washington County,2.238101705
Oregon,Wheeler County,0.073637703
Oregon,Yamhill County,1.060793501
Pennsylvania,Adams County,1.96881568
Pennsylvania,Allegheny County,13.41848855
Pennsylvania,Armstrong County,0.93807791
Pennsylvania,Beaver County,6.379425715
Pennsylvania,Bedford County,0.679208002
Pennsylvania,Berks County,6.827830501
Pennsylvania,Blair County,1.900583631
Pennsylvania,Bradford County,0.639676245
Pennsylvania,Bucks County,4.201209181
Pennsylvania,Butler County,1.286813904
Pennsylvania,Cambria County,3.600882627
Pennsylvania,Cameron County,0.486052409
Pennsylvania,Carbon County,1.90275172
Pennsylvania,Centre County,3.866608544
Pennsylvania,Chester County,6.39532968
Pennsylvania,Clarion County,1.326649451
Pennsylvania,Clearfield County,2.996518261
Pennsylvania,Clinton County,1.724094217
Pennsylvania,Columbia County,2.108831293
Pennsylvania,Crawford County,1.909023634
Pennsylvania,Cumberland County,3.971372667
Pennsylvania,Dauphin County,18.76087522
Pennsylvania,Delaware County,21.44268249
Pennsylvania,Elk County,0.472920446
Pennsylvania,Erie County,7.721052348
Pennsylvania,Fayette County,4.817852546
Pennsylvania,Forest County,19.43319838
Pennsylvania,Franklin County,3.935875239
Pennsylvania,Fulton County,1.237268439
Pennsylvania,Greene County,3.55819718
Pennsylvania,Huntingdon County,5.631952352
Pennsylvania,Indiana County,2.85513879
Pennsylvania,Jefferson County,0.515417511
Pennsylvania,Juniata County,0.832760642
Pennsylvania,Lackawanna County,3.404162951
Pennsylvania,Lancaster County,4.882934792
Pennsylvania,Lawrence County,4.1154833
Pennsylvania,Lebanon County,3.291091218
Pennsylvania,Lehigh County,8.758057585
Pennsylvania,Luzerne County,5.134888161
Pennsylvania,Lycoming County,4.795429477
Pennsylvania,McKean County,2.659624635
Pennsylvania,Mercer County,5.873032547
Pennsylvania,Mifflin County,0.830107527
Pennsylvania,Monroe County,15.30616538
Pennsylvania,Montgomery County,9.539904109
Pennsylvania,Montour County,1.665139839
Pennsylvania,Northampton County,6.435227201
Pennsylvania,Northumberland County,2.618879094
Pennsylvania,Perry County,0.93685017
Pennsylvania,Philadelphia County,43.97949015
Pennsylvania,Pike County,6.425494647
Pennsylvania,Potter County,0.514830632
Pennsylvania,Schuylkill County,3.264402794
Pennsylvania,Snyder County,1.275838196
Pennsylvania,Somerset County,2.893196684
Pennsylvania,Sullivan County,3.571428571
Pennsylvania,Susquehanna County,0.568809101
Pennsylvania,Tioga County,0.905031401
Pennsylvania,Union County,7.801308004
Pennsylvania,Venango County,1.246258401
Pennsylvania,Warren County,0.514902466
Pennsylvania,Washington County,3.245926986
Pennsylvania,Wayne County,3.703269659
Pennsylvania,Westmoreland County,2.528523059
Pennsylvania,Wyoming County,0.985611511
Pennsylvania,York County,6.576240722
Rhode Island,Bristol County,1.167386521
Rhode Island,Kent County,1.981784091
Rhode Island,Newport County,4.120209165
Rhode Island,Providence County,11.69000099
Rhode Island,Washington County,1.433009003
South Carolina,Abbeville County,28.24081502
South Carolina,Aiken County,25.26518281
South Carolina,Allendale County,73.12625888
South Carolina,Anderson County,16.52815729
South Carolina,Bamberg County,61.34408602
South Carolina,Barnwell County,44.01841197
South Carolina,Beaufort County,18.99893646
South Carolina,Berkeley County,25.0377245
South Carolina,Calhoun County,41.73601245
South Carolina,Charleston County,28.10112469
South Carolina,Cherokee County,20.77623946
South Carolina,Chester County,36.97275855
South Carolina,Chesterfield County,32.63793815
South Carolina,Clarendon County,48.30199852
South Carolina,Colleton County,38.13575044
South Carolina,Darlington County,41.21217505
South Carolina,Dillon County,46.7279247
South Carolina,Dorchester County,25.89553903
South Carolina,Edgefield County,36.35437882
South Carolina,Fairfield County,58.0516112
South Carolina,Florence County,42.50323974
South Carolina,Georgetown County,32.11850305
South Carolina,Greenville County,18.54296827
South Carolina,Greenwood County,32.26180589
South Carolina,Hampton County,53.64856103
South Carolina,Horry County,13.64428734
South Carolina,Jasper County,43.12104658
South Carolina,Kershaw County,25.31327139
South Carolina,Lancaster County,22.43074486
South Carolina,Laurens County,25.91597496
South Carolina,Lee County,63.18171658
South Carolina,Lexington County,15.30729191
South Carolina,McCormick County,47.77457243
South Carolina,Marion County,56.47147762
South Carolina,Marlboro County,51.04022696
South Carolina,Newberry County,30.97969062
South Carolina,Oconee County,7.826925363
South Carolina,Orangeburg County,62.07066631
South Carolina,Pickens County,6.960251785
South Carolina,Richland County,47.10466256
South Carolina,Saluda County,25.71186356
South Carolina,Spartanburg County,21.03988537
South Carolina,Sumter County,47.20692222
South Carolina,Union County,31.72048817
South Carolina,Williamsburg County,65.04072537
South Carolina,York County,19.52228348
South Dakota,Aurora County,0.622027076
South Dakota,Beadle County,1.73089484
South Dakota,Bennett County,0.584282793
South Dakota,Bon Homme County,1.417322835
South Dakota,Brookings County,1.389503496
South Dakota,Brown County,1.539254867
South Dakota,Brule County,0.435523575
South Dakota,Buffalo County,0.525059666
South Dakota,Butte County,0.622386463
South Dakota,Campbell County,0.286327845
South Dakota,Charles Mix County,0.383672599
South Dakota,Clark County,1.612462421
South Dakota,Clay County,1.604124893
South Dakota,Codington County,0.755216722
South Dakota,Corson County,0.26209197
South Dakota,Custer County,0.556476439
South Dakota,Davison County,0.926578709
South Dakota,Day County,0.487452609
South Dakota,Deuel County,0.830833141
South Dakota,Dewey County,0.439753738
South Dakota,Douglas County,0.638226402
South Dakota,Edmunds County,0.350087522
South Dakota,Fall River County,1.19411679
South Dakota,Faulk County,0.256739409
South Dakota,Grant County,0.532063848
South Dakota,Gregory County,0.261842418
South Dakota,Haakon County,0.913487372
South Dakota,Hamlin County,0.446502398
South Dakota,Hand County,0.119474313
South Dakota,Hanson County,0.206794682
South Dakota,Harding County,0.789265983
